tmdb_id,genre_ids,poster_path,title,overview,release_date,popularity,original_title,backdrop_path,keywords,vote_count,video,adult,vote_average,original_language,imdb_id,director,imdb_votes,certificate,num_stunts,num_fx
3980,"[35, 27, 878]",/8GdjSm8SyRQAf7tTW7lcgHK0fWZ.jpg,Critters,A massive ball of furry creatures from another world eat their way through a small mid-western town followed by intergalactic bounty hunters opposed only by militant townspeople.,1986-04-11,1.690234,Critters,/dqUw5SO18T8qFs8A0NVq85M5Of3.jpg,"sheriff,bounty hunter,cat,brother sister relationship,small town,barn,toilet,kansas,spaceship,alien,creature,explosion,family,exploding house,brother sister ,alien fugitive,alien creature",183,False,False,5.8,en,90887.0,Stephen Herek,24674.0,PG-13,10.0,24.0
7454,"[28, 36, 27]",/i4B4UezWqgj34T4pGBeAWmiaW2j.jpg,The Bunker,"In 1944, in the Belgian - German border, seven German soldiers survive an American attack in the front and lock themselves in a bunker to protect the position. Under siege by the enemy and with little ammunition, they decide to explore underground tunnels to seek supplies and find an escape route. While in the tunnel, weird things happen with the group.",2001-09-14,1.689249,The Bunker,/2Yrd0HPY6JubwIZngW2MD7UKkKh.jpg,"world war ii,bunker,german,nazis,soldier,ardennes,tunnel",7,False,False,5.2,en,252963.0,Rob Green,5227.0,15,6.0,4.0
2312,"[12, 14, 28, 18]",/bV18YaqIQh0aeOWnfkOvD0iqfUJ.jpg,In the Name of the King: A Dungeon Siege Tale,"A man named Farmer sets out to rescue his kidnapped wife and avenge the death of his son -- two acts committed by the Krugs, a race of animal-warriors who are controlled by the evil Gallian.",2007-11-29,1.689184,In the Name of the King: A Dungeon Siege Tale,/u14b6vdFieOm9OXGa49c7n5gmQS.jpg,"fictional place,monster,loss of family,new love,hero,love of one's life,fairy tale,villain,kingdom,enchantment,bad power,son,heir to the throne,motherly love,wizardry,revenge,royalty,family,magician,based on video game,medieval",178,False,False,3.9,en,460780.0,Uwe Boll,39380.0,12,144.0,32.0
32726,"[28, 12, 10749]",/jlms997fM9PrG9YoD2p2UIORQYG.jpg,Hellfighters,"The adventures of oil well fire specialist Chance Buckman (based on real-life Red Adair), who extinguishes massive fires in oil fields around the world.",1968-11-27,1.688749,Hellfighters,/rBMCdAKaUyNtnL8pPrYgTN2La6T.jpg,"firemen,dangerous,oil,love interest",19,False,False,6.2,en,63060.0,Andrew V. McLaglen,4081.0,G,15.0,3.0
228973,"[18, 27, 53]",/7BaNC7tNRxHq7rCTK7byXYY4lGZ.jpg,Backcountry,A couple on a deep-wilderness hike become hopelessly lost within an aggressive black bear's territory.,2015-03-20,1.688743,Backcountry,/3DRFtq83y3FHqvh9nvgM3lMNh3t.jpg,"camping,based on true story,woods,gore,survival,bear,blood,nature,lost,bear attack",122,False,False,5.9,en,2944198.0,Adam MacDonald,11398.0,15,2.0,2.0
15189,"[35, 10751]",/l8bidcFpDFrAUDM9QL8FdsLGgk2.jpg,Hotel for Dogs,"Placed in a foster home that doesn't allow pets, 16-year-old Andi and her younger brother, Bruce, turn an abandoned hotel into a home for their dog. Soon other strays arrive, and the hotel becomes a haven for every orphaned canine in town. But the kids have to do some quick thinking to keep the cops off their tails.",2009-01-16,1.688682,Hotel for Dogs,/w4NOF2zBUFxIe5yU90Tj6xldyPm.jpg,"adoption,puppy,pitbull,orphan,foster home,animal lover,beagle,duringcreditsstinger",136,False,False,5.6,en,785006.0,Thor Freudenthal,17128.0,U,27.0,14.0
24150,[27],/h1dZl05QjHfoTWrItqn0KVtTHru.jpg,Halloween II,"Laurie Strode struggles to come to terms with her brother Micheal's deadly return to Haddonfield, Illinois; meanwhile, Michael prepares for another reunion with his sister.",2009-08-28,1.688423,Halloween II,/fSvI1xWZpU7jcW4xkq53CTfyEDs.jpg,"nurse,shotgun,nudity,therapist,book,halloween,barn,death of a friend,insanity,number in title,rampage,stabbed to death,purgatory,hospital,pentagram,overturning car,mental institution,red,murderer,white horse,duringcreditsstinger,michael myers,phantom jam",202,False,False,5.1,en,1311067.0,Rob Zombie,38251.0,R,33.0,27.0
13685,"[35, 80, 18]",/iuO10cRKrMfql5yc8YTgdfHt7gR.jpg,Bottle Rocket,"Upon his release from a mental hospital following a nervous breakdown, the directionless Anthony joins his friend Dignan, who seems far less sane than the former. Dignan has hatched a hair-brained scheme for an as-yet-unspecified crime spree that somehow involves his former boss, the (supposedly) legendary Mr. Henry.",1996-02-21,1.688414,Bottle Rocket,/3Fa0XjSyuyDrlVyYmbbten3nojg.jpg,"brother brother relationship,robbery,burglar,language barrier,motel,independent film,psychiatric hospital,maid,theft,nervous breakdown,escapade,laundry room",220,False,False,6.8,en,115734.0,Wes Anderson,57040.0,15,1.0,2.0
22135,"[80, 27, 9648, 53]",/ryUxHXAawXoyB1XVYN31kglhsS5.jpg,Not Forgotten,"Set in a Tex-Mex border town, Not Forgotten is a classic psychological thriller about Jack and Amaya Bishop, a couple who must come to terms with their tortured pasts in order to save their kidnapped daughter. It is a tale taut with intrigue and steeped in Latino mysticism, where the line between what's real and what's imagined becomes hopelessly blurred.",2009-01-01,1.688272,Not Forgotten,/uBCYY30TjNF33ZHvHlh57FKfmYP.jpg,"thriller,kidnapping",18,False,False,5.4,en,1127221.0,Dror Soref,2241.0,18,9.0,5.0
11600,"[18, 10752]",/59SCyrGk5KtTtqZg16QmHx7BInt.jpg,Redacted,Redacted is a film written and directed by Brian De Palma that is a fictional drama loosely based on the Mahmudiyah killings in Iraq.,2007-01-01,1.688185,Redacted,/ejxWJ819RLeySKRq3FcCzRfpZNs.jpg,"iraq,iraq war",29,False,False,6.0,en,937237.0,Brian De Palma,9086.0,15,1.0,2.0
25388,"[28, 12, 18, 10752]",/vhcWIzFNQo43zc2Rn8PVFBK5TWz.jpg,March or Die,"The French Foreign Legion, in the early 20s, is tasked to protect a group of Archaeologists in the middle east. After scenes depicting the hardship of day-to-day Foreign Legion life, and the ragtag collection of people who join, the local Arabs take offence at the Archaeologists and declare Jihad. A large battle takes place, with the inevitable last stand.",1977-09-08,1.688069,March or Die,/3u9j24DcqP5XYTyZ17mSCoj3pc1.jpg,"gypsy,middle east,foreign legion,wilderness,archaeologist",15,False,False,6.2,en,76175.0,Dick Richards,2320.0,PG,5.0,1.0
42556,"[10749, 35]",/8dJ53wXIPF5SdfkFHF0gDwjIPlg.jpg,12 Men of Christmas,"A high-powered New York publicist finds herself in Montana promoting a charity calendar after being betrayed by her boss and fiancé. Unfortunately, matters of the heart are just as complicated in the wilds as they are in the big city.",2009-12-05,1.68805,12 Men of Christmas,/1YK6u8VbtKh4SuhVTfNuGgv5Uss.jpg,"montana,sister sister relationship,rocky mountains,underwear,calendar,swimming pool,snow,bare chested male,woman director,tourism,verbal duel",14,False,False,5.3,en,1446201.0,Arlene Sanford,1712.0,TV-PG,1.0,2.0
14863,"[28, 27, 53]",/bPB4HGncRMsqfzRvM2anCPWDjMm.jpg,Anaconda 3: Offspring,"Cancer-terminal tycoon Peter Murdoch's secret Wexel Hall Pharmaceuticals lab has developed a blood orchid extract cure. To examine why it works optimally in snakes, they also bread a super-anaconda strain. But the original pair escapes, leaving a bloody trail of corpses. Murdoch runs, instructing his staff to clean up. They keep failing and being eaten like unsuspecting locals, some alive, even after enlisting ruthless big game hunter Hammett. The fast-growing pregnant monster sheds its skin, thus disabling the only tracking device.",2008-01-01,1.687953,Anaconda 3: Offspring,/50QQGyBCLZ5176xS6tk5bcKoc7B.jpg,"anaconda,killer snake",33,False,False,4.0,en,1137996.0,Don E. FauntLeRoy,5727.0,15,12.0,3.0
273895,"[36, 18]",/xj1H3dpEHhouyJNB1lfpkKf9fXX.jpg,Selma,"""Selma,"" as in Alabama, the place where segregation in the South was at its worst, leading to a march that ended in violence, forcing a famous statement by President Lyndon B. Johnson that ultimately led to the signing of the Civil Rights Act.",2014-12-25,1.687906,Selma,/dMKslph3Qw0tPvCHjwSvIdivf0V.jpg,"alabama,martin luther king,president,black american,civil rights,protest march,woman director,selma",695,False,False,7.4,en,1020072.0,Ava DuVernay,66751.0,12A,77.0,4.0
8427,"[28, 12, 35, 53]",/6mtUJKyedvQwEKXfWzJt3vtWx1M.jpg,I Spy,"When the Switchblade, the most sophisticated prototype stealth fighter created yet, is stolen from the U.S. government, one of the United States' top spies, Alex Scott, is called to action. What he doesn't expect is to get teamed up with a cocky civilian, World Class Boxing Champion Kelly Robinson, on a dangerous top secret espionage mission. Their assignment: using equal parts skill and humor, catch Arnold Gundars, one of the world's most successful arms dealers.",2002-10-31,1.687738,I Spy,/tnVmowqt3HEh0guRaCggaZ3gwMK.jpg,"budapest,kidnapper,boxer,secret agent,liberation of hostage,hostage-taking,woman director",209,False,False,5.2,en,297181.0,Betty Thomas,42920.0,12A,66.0,34.0
39939,"[35, 80, 9648]",/b1SZHbN37wlYzCV9BqloYLHNxFA.jpg,Super Troopers,"Five bored, occasionally high and always ineffective Vermont state troopers must prove their worth to the governor or lose their jobs. After stumbling on a drug ring, they plan to make a bust, but a rival police force is out to steal the glory.",2001-01-18,1.687455,Super Troopers,/dyHIPT1Q2nZjsciWBuTPikYOxzA.jpg,"alcohol,radio,police chief,highway,cops,broken lizard,marijuana,drug humor,police corruption,aftercreditsstinger,duringcreditsstinger,shenanigans",310,False,False,6.6,en,247745.0,Jay Chandrasekhar,78916.0,15,7.0,2.0
11377,"[27, 9648, 53]",/yedchBbI23FgDjWP1tvahOZgiks.jpg,House on Haunted Hill,"A remake of the 1959 film of the same name. A millionaire offers a group of diverse people $1,000,000 to spend the night in a haunted house with a horrifying past.",1999-10-29,1.687405,House on Haunted Hill,/pNUMWpRXF0Z9gxIOlqYg7IMHFH8.jpg,"lunatic asylum,aftercreditsstinger",163,False,False,5.5,en,185371.0,William Malone,46513.0,18,22.0,15.0
9678,"[35, 14, 10749]",/ijfKqbZoZQjer5Oiolxy7hn8L92.jpg,Little Nicky,"After the lord of darkness decides he will not cede his thrown to any of his three sons, the two most powerful of them escape to Earth to create a kingdom for themselves. This action closes the portal filtering sinful souls to Hell and causes Satan to wither away. He must send his most weak but beloved son, Little Nicky, to Earth to return his brothers to Hell.",2000-11-10,1.687148,Little Nicky,/1I8jDOv9hefU0pS4q9ANgnIe9ri.jpg,"father son relationship,mephisto,siblings,bulldogg",340,False,False,5.1,en,185431.0,Steven Brill,83625.0,12,37.0,18.0
1448,"[18, 14, 27]",/dDSOm4wRRbC2tSvhPtPcLeVZjvf.jpg,The Wisdom of Crocodiles,A vampire in London is searching for the ideal woman to 'redeem' him.,1998-11-27,1.687097,The Wisdom of Crocodiles,/tfmlcjPsVVrrbkTCKOPNgB2q13r.jpg,"sacrifice,vampire,crocodile,inspector,civil engineer,asthma,romance,misdirection",21,False,False,5.6,en,120894.0,Po-Chih Leong,5130.0,18,10.0,5.0
13805,"[28, 35]",/6xBrOsf8RtHem3diXDGFsiKltYz.jpg,Disaster Movie,"In DISASTER MOVIE, the filmmaking team behind the hits ""Scary Movie,"" ""Date Movie,"" ""Epic Movie"" and ""Meet The Spartans"" this time puts its unique, inimitable stamp on one of the biggest and most bloated movie genres of all time -- the disaster film.",2008-08-29,1.686462,Disaster Movie,/rskyc6jadodyM1619SE7TIVdSYB.jpg,"natural disaster,violence,mortal danger,duringcreditsstinger",179,False,False,3.0,en,1213644.0,Jason Friedberg,76903.0,PG-13,24.0,4.0
231,"[18, 53]",/ArLpoafsdFhs5USOn2AUsEIImxI.jpg,Syriana,"The Middle Eastern oil industry is the backdrop of this tense drama, which weaves together numerous story lines. Bennett Holiday is an American lawyer in charge of facilitating a dubious merger of oil companies, while Bryan Woodman, a Switzerland-based energy analyst, experiences both personal tragedy and opportunity during a visit with Arabian royalty. Meanwhile, veteran CIA agent Bob Barnes uncovers an assassination plot with unsettling origins.",2005-11-23,1.68642,Syriana,/9871gh0v3VyHU4e0Xpr40qKUkA4.jpg,"anti terror,bomb,assassination,middle east,lebanon,cia,capitalism,globalization,loss of son,persia,war against terror,energy policy,petrol",365,False,False,6.3,en,365737.0,Stephen Gaghan,112812.0,15,14.0,9.0
41419,"[28, 35, 878, 27]",/rdVFY215Lpx9IyfMQf0yiRGZVbP.jpg,Mammoth,"On a hot summer afternoon in the sleepy town of Blackwater Louisiana, a meteor streaks across the sky and crashes through the roof of the local Natural History Museum. The meteor is actually a spaceship containing an alien life form which animates the museum's partially frozen Woolly Mammoth and begins a rampage. Local authorities and Government Investigators join forces with Frank Abernathy, the Museum Curator, and his father Simon, a B-Movie enthusiast, to bring down the giant mammoth in this alien-invasion flick!",2006-04-22,1.686267,Mammoth,/pvfwFGec2Hv54XGHAM6JS2exatS.jpg,"mammoth,museum,alien life-form",13,False,False,3.6,en,487037.0,Abram Cox,2016.0,NC-16,15.0,2.0
340103,"[18, 27]",/wUuNPXhb7ze4S9WGiAGUGsMvVqO.jpg,The Monster,A mother and her 10-year old daughter are trapped in a forest. There is something in this forest. Something unlike anything they have heard before. Something that lurks in the darkness and it’s coming after them.,2016-11-11,1.686156,The Monster,/6ytl8nZcYzGYIoiJ6JphfE5t5om.jpg,"mother,monster,rain,daughter,alcoholism,forest,car accident,thunderstorm",82,False,False,5.3,en,3976144.0,Bryan Bertino,7849.0,NC16,9.0,13.0
27996,"[35, 10751, 14]",/nUvmXR9FLXA1SaTaFM7dIANfivl.jpg,Dr. Dolittle: Tail to the Chief,"Maya Dolittle (Kyla Pratt) is back in a heartwarming adventure of presidential proportions! Maya's dream of going to vet school is put on hold when she gets a call from the president of the United States. It seems the First Dog is out of control, and the president needs Maya's help. It's up to Maya and her own dog, Lucky, to stop a canine catastrophe from becoming a national crisis!. Read more: h",2008-03-04,1.685893,Dr. Dolittle: Tail to the Chief,/rqyv0yrqrqglRTMu0TfrdAps2ri.jpg,"kids and family,animal",30,False,False,4.9,en,1024724.0,Craig Shapiro,1619.0,7,1.0,2.0
64328,"[35, 10751, 10402]",/Ai7JRZFEXXOX7rhgfeL861zZtWv.jpg,The Muppets,"When Kermit the Frog and the Muppets learn that their beloved theater is slated for demolition, a sympathetic human, Gary, and his puppet roommate, Walter, swoop in to help the gang put on a show and raise the $10 million they need to save the day.",2011-11-22,1.685743,The Muppets,/pf2sIKxykHdiJofo3o35S33UIC0.jpg,"musical,the muppets,robot,oil tycoon,studio tour,duringcreditsstinger",418,False,False,6.5,en,1204342.0,James Bobin,77265.0,TV-PG,41.0,40.0
1921,"[18, 10749]",/unObEztpIx6gmVAKe0p1VWHMcDI.jpg,Sweet November,"Nelson is a man devoted to his advertising career in San Francisco. One day, while taking a driving test at the DMV, he meets Sara. She is very different from the other women in his life. Nelson causes her to miss out on taking the test and later that day she tracks him down. One thing leads to another and Nelson ends up living with her through a November that will change his life forever.",2001-02-16,1.685664,Sweet November,/A7hG4YOvPQhmYuyuLk9k0XsL3wY.jpg,"workaholic,dogsitter",211,False,False,6.3,en,230838.0,Pat O'Connor,73029.0,12,2.0,2.0
2619,"[35, 14, 10749]",/3HZIjFhBCO0q8pIewZqDWi1bWP9.jpg,Splash,"A successful businessman falls in love with the girl of his dreams. There's one big complication though; he's fallen hook, line and sinker for a mermaid.",1984-03-09,1.685259,Splash,/mHZ9i2NWnVlds80l1xrUgzTIqWf.jpg,"bachelor,mermaid,sirena",235,False,False,6.1,en,88161.0,Ron Howard,57172.0,PG,28.0,4.0
12408,"[18, 10749]",/veA2HPlMvmDYLAVzvWlSiDsxTdO.jpg,Genova,"A man moves his two daughters to Italy after their mother dies in a car accident, in order to revitalize their lives. Genoa changes all three of them as the youngest daughter starts to see the ghost of her mother, while the older one discovers her sexuality.",2008-01-01,1.684984,Genova,/cHk0eHHDui4OGiOX5XH2HrtYmgQ.jpg,"italy,sister sister relationship,sadness,daughter,loss of wife",15,False,False,5.2,en,791303.0,Michael Winterbottom,5581.0,15,4.0,1.0
8275,[35],/uIqZ7Pt0xMAcQAXUc2nziZc4T47.jpg,American Pie Presents: The Naked Mile,"The movie will shift its focus on Erik Stifler, the cousin of Matt and Steve, a youngster who is nothing like his wild relations. Peer pressure starts to turn him to live up to the legacy of the other Stiflers when he attends the Naked Mile, a naked run across the college campus. Things get worse when he finds that his cousin Dwight is the life of the party down at the campus",2006-12-07,1.684961,American Pie Presents: The Naked Mile,/pOGdj63Szvtyf1nYa5h8hZ1vDFm.jpg,"adolescence,virgin,college,road trip,masturbation",381,False,False,5.3,en,808146.0,Joe Nussbaum,54121.0,R,16.0,3.0
12529,"[35, 37]",/u391alQ2eevFC0HaJ62S2mIUyTM.jpg,Boot Hill,Victims of oppressive town boss Honey are offered help by an unusual alliance of gunmen and circus performers,1969-12-20,1.684923,La collina degli stivali,/bJgxIXQcXsZOrEFQst0I0HbLGjJ.jpg,"travelling circus,spaghetti western",18,False,False,5.3,it,64175.0,Giuseppe Colizzi,2290.0,12,1.0,1.0
10213,"[37, 27, 53]",/oQ27jYistGziEJbIQCXgAYlVpvn.jpg,From Dusk Till Dawn 3: The Hangman's Daughter,"Narrowly escaping death, outlaw Johnny Madrid (Marco Leonardi) is on the run from the hangman (Temuera Morrison), with the hangman's sensuous daughter Esmeralda by his side. Along with Madrid's gang, Johnny and Esmeralda embark on an adventure filled with colorful and unsavory characters who lead them straight into the fight of their lives!",1999-10-30,1.684769,From Dusk Till Dawn 3: The Hangman's Daughter,/kqoveKOYJ8ZNvUuf88FWjtm01cC.jpg,"female nudity,mexico,indian territory,nudity,vampire",63,False,False,4.6,en,120695.0,P.J. Pesce,9434.0,18,24.0,12.0
280391,"[12, 35, 16]",/tfsBzGGnVxkvNuUyfAkpITVoELb.jpg,Why I Did (Not) Eat My Father,"Based on the novel 'Evolution Man' by Roy Lewis, this tells the story about the first man - young Edward - to descend from apes. Edward is ejected by his tribe, but is very resourceful. He learns to walk, discovers fire, manages to hunt - and we follow him as he evolves. He has a generous nature, and search for true humanity - a world where we don't eat our fathers.",2015-04-08,1.684122,Pourquoi j'ai pas mangé mon père,/ngTSgptOlP1nr5YAHw319eOgvVE.jpg,"animation,evolution,humanity",106,False,False,5.2,fr,1220911.0,Jamel Debbouze,776.0,PG,5.0,1.0
2293,"[10749, 35]",/4saVIltqkhq9is5NmD7N87Q40M.jpg,Mallrats,"Both dumped by their girlfriends, two best friends seek refuge in the local mall.",1995-10-20,1.684085,Mallrats,/pYOg7Ds6auGHUGQIEr5uoYl36Ph.jpg,"sex,game show,slacker,shopping,mall,ex-boyfriend ex-girlfriend relationship,jay and silent bob,magic eye,silent man,videotaped sex,underage sex,sex studies,coke,changing room,bandleader,aftercreditsstinger",322,False,False,6.8,en,113749.0,Kevin Smith,101903.0,R,9.0,2.0
11905,"[14, 27, 878]",/eWZSDqED1KEg92W9auAdoK75SL6.jpg,The Company of Wolves,"A bag full of symbolic folklore about werewolves, or, rather, their sexual connotation. Granny tells her granddaughter Rosaleen strange, disturbing tales about innocent maidens falling in love with handsome, heavily eyebrowed strangers with a smoldering look in their eyes; about sudden disappearances of spouses when the moon is round &amp; the wolves are howling in the woods",1984-09-15,1.683229,The Company of Wolves,/e1ucTKyaogdN3x4HnWsi5iS28GK.jpg,"grandmother granddaughter relationship,fairy-tale figure,werewolf,fantastic world",55,False,False,6.8,en,87075.0,Neil Jordan,12031.0,R,8.0,8.0
157847,[18],/bvcLnoffCm67n7pZPVdJ6pluJsi.jpg,Joe,The rough-hewn boss of a lumber crew courts trouble when he steps in to protect the youngest member of his team from an abusive father.,2014-04-11,1.68297,Joe,/183Jzh007eOZRkrfIDAcpvhzKli.jpg,"child abuse,prostitute,bar,brothel,snake,rain,pedophilia,bridge,beer,police,wine,fellatio,truck,woods,murder,dogfight,cigar smoking,underage drinking,teenager,facial scar,alcoholic,ex-con,cigarette lighter,grocery store,shot,search for dog,trees,dirt road,assaulting an officer,gallon of water",280,False,False,6.5,en,2382396.0,David Gordon Green,38437.0,15,13.0,6.0
14370,"[35, 10749]",/1HxrHluqDwou74TrE3bRqoiQN9N.jpg,Real Genius,"Chris is the top brain who just wants to party, Mitch is the 15-year-old college wiz kid. Supposedly hard at work on a lab project with a mysterious deadline, they still find time to use their genius to discover new ways to have fun.",1985-08-07,1.682692,Real Genius,/x3fJpijAVSHHT3yHRUNhMi69r4A.jpg,"laser,ego,teen comedy,science,usaf,computer cracker,woman director",103,False,False,6.7,en,89886.0,Martha Coolidge,24703.0,PG,13.0,10.0
8046,[18],/hy4HOGwrWc8et7jUJFzE9getbsp.jpg,Gigli,"Gigli is ordered to kidnap the psychologically challenged younger brother of a powerful federal prosecutor. When plans go awry, Gigli's boss sends in Ricki, a gorgeous free-spirited female gangster who has her own set of orders to assist with the kidnapping. But Gigli begins falling for the decidedly unavailable Ricki, which could be a hazard to his occupation.",2003-08-01,1.68251,Gigli,/3sHBCZGRCwmdwcWyTEJ28Razlf3.jpg,"new york,mentally disabled,kidnapper,blackmail,mission of murder,lovers,lesbian,mobster",81,False,False,3.6,en,299930.0,Martin Brest,42441.0,15,3.0,11.0
12145,"[35, 10749]",/yS9g8DFgBoZodWOZqCEHq7unkrO.jpg,Fierce Creatures,"Ex-policeman Rollo Lee is sent to run Marwood Zoo, the newly acquired business of a New Zealand tycoon. In order to meet high profit targets and keep the zoo open, Rollo enforces a new 'fierce creatures' policy, whereby only the most impressive and dangerous animals are allowed to remain in the zoo. However, the keepers are less enthusiastic about complying with these demands.",1997-01-24,1.682359,Fierce Creatures,/utHwPa0nSPJrY0XYVX1sVMP8JGX.jpg,"zoo,marketing,costume,dark comedy,business,animal",73,False,False,5.9,en,119115.0,Fred Schepisi,20094.0,12,13.0,2.0
11495,"[14, 18, 27, 28, 53]",/nIo0DYQ7mcRLYUuihN4gao9Xupj.jpg,Firestarter,"As youths, Andy McGee (David Keith) and his future wife, Vicky (Heather Locklear), participated in secret experiments, allowing themselves to be subjected to mysterious medical tests. Years later, the couple's daughter, Charlie (Drew Barrymore), begins to exhibit the ability of setting fires solely with her mind. This volatile talent makes the youngster extremely dangerous and soon she becomes a target for the enigmatic agency known as ""The Shop.""",1984-05-11,1.681727,Firestarter,/xnhtgpptVPY2KeNJkG1sDSjoZEF.jpg,"fire,telepathy,intelligence,college",134,False,False,5.9,en,87262.0,Mark L. Lester,23696.0,R,16.0,7.0
9440,"[35, 18]",/6ojWGOU5BcjZHDOwBOtxDhTWxJf.jpg,Primary Colors,"In this adaptation of the best-selling roman à clef about Bill Clinton's 1992 run for the White House, the young and gifted Henry Burton is tapped to oversee the presidential campaign of Governor Jack Stanton. Burton is pulled into the politician's colorful world and looks on as Stanton -- who has a wandering eye that could be his downfall -- contends with his ambitious wife, Susan, and an outspoken adviser, Richard Jemmons.",1998-03-20,1.681701,Primary Colors,/5dr51JtcVDwBhBzkrugSEbhV2je.jpg,"white house,u.s. president,president elections,scandal,george w. bush,extramarital affair",80,False,False,6.0,en,119942.0,Mike Nichols,24532.0,15,7.0,3.0
9067,"[28, 35, 14, 878]",/n3QWQhb5oVJxTLNKMLmA9xC5XwB.jpg,Tank Girl,"Based on the British cult comic-strip, our tank-riding anti-heroine fights a mega-corporation, which controls the world's water supply.",1995-03-31,1.68139,Tank Girl,/8TA2ekGlCQgfsFh3IvVLG1xowsH.jpg,"destroy,dystopia,reincarnation,desert,artial arts,woman director",105,False,False,5.7,en,114614.0,Rachel Talalay,25671.0,15,21.0,28.0
11101,"[18, 36, 10752]",/hmk6RDLpScF7lpHYRuJvwRSug18.jpg,Stalingrad,"""Stalingrad"" follows the progress of a German Platoon through the brutal fighting of the Battle of Stalingrad. After having half their number wiped out and after being placed under the command of a sadistic Captain, the Lieutenant of the platoon leads his men to desert. The men of the platoon attempt to escape from the city which is now surrounded by the Soviet Army.",1993-01-21,1.681386,Stalingrad,/aR7CYaB6h6rioF9SdBOsU4jDr7G.jpg,"world war ii,stalingrad",84,False,False,7.1,de,108211.0,Joseph Vilsmaier,25004.0,15,44.0,14.0
309242,[18],/6b95JivLvHSWt5DAnEEoPR7MWjJ.jpg,Mississippi Grind,"Gerry is a talented but down-on-his-luck gambler whose fortunes begin to change when he meets Curtis, a younger, highly charismatic poker player.  The two strike up an immediate friendship and Gerry quickly persuades his new friend to accompany him on a road trip to a legendary high stakes poker game in New Orleans. As they make their way down the Mississippi River, Gerry and Curtis manage to find themselves in just about every bar, racetrack, casino, and pool hall they can find, experiencing both incredible highs and dispiriting lows, but ultimately forging a deep and genuine bond that will stay with them long after their adventure is over.",2015-07-04,1.681326,Mississippi Grind,/bEzJXwd6PDOtbw88pG4ZppXEN2D.jpg,"poker,gambling,casino,new orleans,roulette,road trip,blackjack,debt,horse racing,ex-wife,gambling debt,craps,road movie,slot machine,woman director,buddy film",99,False,False,5.9,en,2349144.0,Anna Boden,12139.0,15,2.0,1.0
10019,"[14, 35, 10749]",/y65yXUmG8F8VUsgGvds9POBlqV1.jpg,Mannequin,"Jonathan Switcher, an unemployed artist, finds a job as an assistant window dresser for a department store. When Jonathan happens upon a beautiful mannequin he previously designed, she springs to life and introduces herself as Emmy, an Egyptian under an ancient spell. Despite interference from the store's devious manager, Jonathan and his mannequin fall in love while creating eye-catching window displays to keep the struggling store in business.",1987-02-13,1.681169,Mannequin,/qxxZBo0HwXAIrRm45UnA3eAI2Uw.jpg,"new love,department store,mannequin,transformation,puppet,romantic comedy,teen,window dresser",99,False,False,5.5,en,93493.0,Michael Gottlieb,24048.0,PG,17.0,3.0
205724,[35],/xNYexoVAHKpm7eL0op08H5RgATw.jpg,Welcome to the Jungle,A company retreat on a tropical island goes terribly awry.,2013-04-27,1.680975,Welcome to the Jungle,/hAtQFystljBvSKQEinFYhxgYRl5.jpg,action,111,False,False,4.9,en,2193265.0,Rob Meltzer,10150.0,15,4.0,1.0
1537,"[28, 12, 80, 53]",/dCTVH1kl3aIkUmWpMT5STLAwsPs.jpg,Changing Lanes,"A rush-hour fender-bender on New York City's crowded FDR Drive, under most circumstances, wouldn't set off a chain reaction that could decimate two people's lives. But on this day, at this time, a minor collision will turn two complete strangers into vicious adversaries. Their means of destroying each other might be different, but their goals, ultimately, will be the same: Each will systematically try to dismantle the other's life in a reckless effort to reclaim something he has lost.",2002-04-07,1.680399,Changing Lanes,/ntp9qYv2j0lVY4YJCReJabQknQs.jpg,"new york,custody battle,suspense,lawyer",245,False,False,5.9,en,264472.0,Roger Michell,59234.0,15,17.0,3.0
4296,"[9648, 18, 878, 53]",/ll2YocDnf0zd1c0LvjlSJCILtIF.jpg,Millennium,An investigator seeking the cause of an airline disaster discovers the involvement of an organisation of time travellers from a future Earth irreparably polluted who seek to rejuvenate the human race from those about to die in the past. Based on a novel by John Varley.,1989-08-25,1.680216,Millennium,/cwFqXAHpoBL0TpDO550xc10Vt3D.jpg,"airport,time warp,future,airplane,time travel,alien,independent film,disaster,airplane crash,crash,robot,scientist,paradox,investigator,based on short story,sole survivor,canuxploitation",41,False,False,5.2,en,97883.0,Michael Anderson,5057.0,PG-13,22.0,11.0
34803,[35],/iicn7Nku5G4cwCfN5DfX8aiRDD9.jpg,Death at a Funeral,"Aaron's father's funeral is today at the family home, and everything goes wrong: the funeral home delivers the wrong body, his cousin accidentally drugs her fiancé, and Aaron's successful younger brother, Ryan, flies in from New York, broke but arrogant. To top it all off, a mysterious stranger wants a word with Aaron.",2010-04-15,1.680113,Death at a Funeral,/eu9T3NiweIyMSY3i0bEUKtpYxTK.jpg,"remake,family relationships",196,False,False,5.6,en,1321509.0,Neil LaBute,37559.0,15,12.0,2.0
